id,chr,pos,BAF,DR,total,minor
498,chr1,14901,0.0881108876118077,0.588566510606431,2,0
499,chr1,14902,0.0858906454520353,0.744942279392027,2,0
500,chr2,91775943,0.493258851304425,1.11126452618199,3,1
501,chr2,91775944,0.5,1.47571928295512,5,2
502,chr2,91775945,0.5,1.26141343933194,4,2
503,chr2,91775946,0.497595716934706,1.29948705848009,4,2
504,chr2,91775947,0.5,1.39735322375917,4,2
505,chr2,91775948,0.494809356117911,1.13241203608596,3,1
506,chr2,91775949,0.5,1.46051054421606,5,2
507,chr2,91775950,0.5,1.19784967359263,4,2
508,chr2,91775951,0.497915543501882,1.22425008900304,4,2
509,chr2,91775952,0.494107496644627,1.40719080440766,4,2
510,chr2,91775953,0.495798414200205,1.30721264545809,4,2
511,chr2,91775954,0.498030601288988,1.21001908135909,4,2
512,chr2,91775955,0.499176436186461,1.22021290933395,4,2
513,chr2,91775956,0.5,1.34114029569887,4,2
514,chr2,91775957,0.5,1.30576971961193,4,2
515,chr2,91775958,0.495204702081752,1.14352219571734,3,1
516,chr2,91775959,0.5,1.38482248612277,4,2
517,chr2,91775960,0.5,1.33944213525857,4,2
518,chr2,91775961,0.5,1.39555449789287,4,2
519,chr2,91775962,0.5,1.41291582551948,4,2
520,chr2,91775963,0.5,1.28987392438342,4,2
521,chr2,91775964,0.5,1.21436362736567,4,2
522,chr2,91775965,0.5,1.13843870211902,3,1
523,chr2,91775966,0.498215329990172,1.31825475084239,4,2
524,chr2,91775967,0.5,1.26346194471837,4,2
525,chr2,91775968,0.495808529910121,1.37562392616917,4,2
526,chr2,91775969,0.5,1.22804179940893,4,2
527,chr2,91775970,0.5,1.28231192881788,4,2
528,chr2,91775971,0.5,1.45596119886908,5,2
529,chr2,91775972,0.495354871767371,1.30840337529321,4,2
530,chr2,91775973,0.5,1.49115157778395,5,2
531,chr2,91775974,0.495435049953188,1.31302809111232,4,2
532,chr2,91775975,0.497680531471425,1.4748140346091,5,2
533,chr2,91775976,0.5,1.26601182405001,4,2
534,chr2,91775977,0.5,1.28112370649559,4,2
535,chr2,91775978,0.494625632305418,1.35804570775315,4,2
536,chr2,91775979,0.5,1.21009801599869,4,2
537,chr2,91775980,0.5,1.25030070678271,4,2
538,chr2,91775981,0.5,1.42016454762557,4,2
539,chr2,91775982,0.496341181747083,1.29601597648143,4,2
540,chr2,91775983,0.5,1.29218766671154,4,2
541,chr2,91775984,0.496629932695586,1.08926074325628,3,1
542,chr2,91775985,0.5,1.1935205459503,4,2
543,chr2,91775986,0.5,1.15249789297082,4,2
544,chr2,91775987,0.5,1.34652011179997,4,2
545,chr2,91775988,0.493890235417893,1.30680488374587,4,2
546,chr2,91775989,0.5,1.49044712899481,5,2
547,chr2,91775990,0.495651867526094,1.35743521229016,4,2
548,chr2,91775991,0.497106907781999,1.37088268023645,4,2
549,chr2,91775992,0.494950322808043,1.11209300995984,3,1
550,chr2,91775993,0.5,1.41728112110111,4,2
551,chr2,91775994,0.5,1.21890505790132,4,2
552,chr2,91775995,0.489776202018392,1.25268564778198,4,2
553,chr2,91775996,0.4949931570415,1.37591213653848,4,2
554,chr2,91775997,0.5,1.33681199843338,4,2
555,chr2,91775998,0.496904229958016,1.3843650307618,4,2
556,chr2,91775999,0.5,1.09431972184428,3,1
557,chr2,91776000,0.5,1.32057187581317,4,2
558,chr2,91776001,0.5,1.2250217912349,4,2
559,chr2,91776002,0.495821105019208,1.50710950554516,5,2
560,chr2,91776003,0.492560495169708,1.28658342031852,4,2
561,chr2,91776004,0.5,0.99498341016385,3,1
562,chr2,91776005,0.498598714263001,1.47797773378583,5,2
563,chr2,91776006,0.49259648106872,1.18680271673063,4,2
564,chr2,91776007,0.5,1.31194029023278,4,2
565,chr2,91776008,0.5,1.28482811845577,4,2
566,chr2,91776009,0.495603693344171,1.15419642512606,4,2
567,chr2,91776010,0.5,1.37433077841747,4,2
568,chr2,91776011,0.497748926116869,1.29364019897883,4,2
569,chr2,91776012,0.5,1.45009323446267,5,2
570,chr2,91776013,0.5,1.31943455025356,4,2
571,chr2,91776014,0.497672755424402,1.15313550870595,4,2
572,chr2,91776015,0.5,1.26656858815658,4,2
573,chr2,91776016,0.499527889112644,1.33953129417546,4,2
574,chr2,91776017,0.496107746136362,1.19471228448676,4,2
575,chr2,91776018,0.5,1.35527352832591,4,2
576,chr2,91776019,0.49338399254962,1.43444098185481,4,2
577,chr2,91776020,0.498120023009487,1.15342748348138,4,2
578,chr2,91776021,0.495166939705329,1.24485507831861,4,2
579,chr2,91776022,0.495495937012323,1.36343551118359,4,2
580,chr2,91776023,0.5,1.31799303218984,4,2
581,chr2,91776024,0.49768898185299,1.36465191004277,4,2
582,chr2,91776025,0.5,1.22609774325767,4,2
583,chr2,91776026,0.498223868431534,1.17370545432265,4,2
584,chr2,91776027,0.499715953865656,1.42003609470493,4,2
585,chr2,91776028,0.494785051157298,1.32373879971011,4,2
586,chr2,91776029,0.499359635376308,1.26686633696277,4,2
587,chr2,91776030,0.499926646478699,1.25109195212243,4,2
588,chr2,91776031,0.5,1.49060195826632,5,2
589,chr2,91776032,0.5,1.25625915251938,4,2
590,chr2,91776033,0.499879769556071,1.20037220035828,4,2
591,chr2,91776034,0.5,1.26562671999988,4,2
592,chr2,91776035,0.5,1.26306290629727,4,2
593,chr2,91776036,0.498567286970257,1.33746848110469,4,2
594,chr2,91776037,0.49508325529363,1.38338346652721,4,2
595,chr2,91776038,0.497792434048085,1.10255792723774,3,1
596,chr2,91776039,0.5,1.44054119079857,4,2
597,chr2,91776040,0.5,1.38729865963941,4,2
598,chr2,91776041,0.5,1.44759152701321,5,2
599,chr2,91776042,0.497210897464618,1.24229329298307,4,2
600,chr2,91776043,0.0788348712846604,0.591819869763297,2,0
601,chr2,91776044,0.0885319015593827,0.69730240163981,2,0
602,chr2,91776045,0.0872517531010511,0.68831278318909,2,0
603,chr2,91776046,0.0879470299919282,0.750035593249234,2,0
604,chr2,91776047,0.0964548040871645,0.817486868746447,2,0
605,chr2,91776048,0.0747935888499547,0.614918694415311,2,0
606,chr2,91776049,0.0806917235011249,0.678887897570558,2,0
607,chr2,91776050,0.080678410424544,0.642948702832723,2,0
608,chr2,91776051,0.0803412370599961,0.826072172847228,2,0
609,chr2,91776052,0.0889782858436806,0.605823615951517,2,0
610,chr2,91776053,0.0816052259725752,0.6065573068976,2,0
611,chr2,91776054,0.086293810186865,0.730795531174986,2,0
612,chr2,91776055,0.0825424102640294,0.695779669847411,2,0
613,chr2,91776056,0.0845064752780714,0.780723865920029,2,0
614,chr2,91776057,0.0794665666361722,0.729829828123492,2,0
615,chr2,91776058,0.0797741503341753,0.700890234490658,2,0
616,chr2,91776059,0.0885642415903866,0.667497087572251,2,0
617,chr2,91776060,0.0862820270614347,0.584001813781237,2,0
618,chr2,91776061,0.0760377846339957,0.740576514618584,2,0
619,chr2,91776062,0.0859569795784745,0.557555757646428,1,0
620,chr2,91776063,0.0922415556640285,0.844551984480319,2,0
621,chr2,91776064,0.0822628085667147,0.789316615681366,2,0
622,chr2,91776065,0.087649748595886,0.658134230277037,2,0
623,chr2,91776066,0.0722131576540095,0.799915620436436,2,0
624,chr2,91776067,0.089591188023734,0.699955851785964,2,0
625,chr2,91776068,0.0806678948912827,0.708796450109123,2,0
626,chr2,91776069,0.0873388469664596,0.336233443066083,1,0
627,chr2,91776070,0.0841743351222837,0.529821341488516,1,0
628,chr2,91776071,0.0885081227563058,0.543842381667851,1,0
629,chr2,91776072,0.0758595077452414,0.762829291479026,2,0
630,chr2,91776073,0.101111370198569,0.738128498025429,2,0
631,chr2,91776074,0.0969806717431559,0.642245231210167,2,0
632,chr2,91776075,0.08328548819893,0.499326546469509,1,0
633,chr2,91776076,0.0804883662308626,0.650351238675019,2,0
634,chr2,91776077,0.0846184638751499,0.557051758606078,1,0
635,chr2,91776078,0.0869046867996561,0.885649839356183,3,0
636,chr2,91776079,0.0881578150215618,0.667050623306167,2,0
637,chr2,91776080,0.0859995883197734,0.614076045239257,2,0
638,chr2,91776081,0.0824388725035626,0.642353849316201,2,0
639,chr2,91776082,0.0902843695645324,0.648387305641892,2,0
640,chr2,91776083,0.0761485496223098,0.512180019605597,1,0
641,chr2,91776084,0.080792971653143,0.774313867181713,2,0
642,chr2,91776085,0.0798900649650646,0.77845402906001,2,0
643,chr2,91776086,0.0861059323357486,0.774896001773163,2,0
644,chr2,91776087,0.0755934967882983,0.604674944070248,2,0
645,chr2,91776088,0.0875920105531702,0.74063982705264,2,0
646,chr2,91776089,0.0801013827031692,0.893000203636217,3,0
647,chr2,91776090,0.0892265698906068,0.656692300689727,2,0
648,chr2,91776091,0.0805220053915221,0.701253890111411,2,0
649,chr2,91776092,0.0914465054061382,0.782535384714535,2,0
650,chr2,91776093,0.0916067721530187,0.65407357076124,2,0
651,chr2,91776094,0.0859275826872312,0.709371584753693,2,0
652,chr2,91776095,0.0821869541165235,0.96988375567095,3,0
653,chr2,91776096,0.0894004496833542,0.709582258135191,2,0
654,chr2,91776097,0.089760468670836,0.689743728137409,2,0
655,chr2,91776098,0.0905087855174085,0.845220706128386,2,0
656,chr2,91776099,0.0882816223456884,0.643474583176186,2,0
657,chr2,91776100,0.0754312463267064,0.652873559234829,2,0
658,chr2,91776101,0.0866654243762785,0.656359776773621,2,0
659,chr2,91776102,0.0908191182118359,0.77304132409592,2,0
660,chr2,91776103,0.0895957283724363,0.585406078360088,2,0
661,chr2,91776104,0.0759787805802069,0.704033362178318,2,0
662,chr2,91776105,0.0841030654534647,0.765306931601555,2,0
663,chr2,91776106,0.0856205470653511,0.68605206995433,2,0
664,chr2,91776107,0.0907905755626914,0.873316714062574,3,0
665,chr2,91776108,0.0825959082146342,0.806266546666544,2,0
666,chr2,91776109,0.0824461038281899,0.859227596730268,3,0
667,chr2,91776110,0.0921032705388697,0.6886107351331,2,0
668,chr2,91776111,0.0842813166105464,0.685503344145796,2,0
669,chr2,91776112,0.0812072787844928,0.711642231685601,2,0
670,chr2,91776113,0.0820720144387946,0.617635949903942,2,0
671,chr2,91776114,0.0786134590833992,0.653622998567606,2,0
672,chr2,91776115,0.0916071314037579,0.781193038977177,2,0
673,chr2,91776116,0.0922891123439227,0.691849881629861,2,0
674,chr2,91776117,0.0774159332621253,0.814455572048517,2,0
675,chr2,91776118,0.0964180175796302,0.583417886795505,2,0
676,chr2,91776119,0.0890749750932125,0.761730500839561,2,0
677,chr2,91776120,0.0848755320695868,0.683333931245199,2,0
678,chr2,91776121,0.0852296519030943,0.838140251879866,2,0
679,chr2,91776122,0.0886905388447426,0.583122530481671,2,0
680,chr2,91776123,0.0884799240719349,0.630888073665292,2,0
681,chr2,91776124,0.0844336808546268,0.632823579531922,2,0
682,chr2,91776125,0.0851901852133331,0.605614309555092,2,0
683,chr2,91776126,0.0875510676755101,0.818335260235234,2,0
684,chr2,91776127,0.0884672410308115,0.934036022776475,3,0
685,chr2,91776128,0.0856022157811264,0.629861161953868,2,0
686,chr2,91776129,0.086307380320766,0.884124224506142,3,0
687,chr2,91776130,0.0840042462489511,0.566332238438333,2,0
688,chr2,91776131,0.0912000436059783,0.725245275555856,2,0
689,chr2,91776132,0.0830009503934091,0.696402760011102,2,0
690,chr2,91776133,0.0902647033476885,0.742417172664132,2,0
691,chr2,91776134,0.0878486502655981,0.802616263395259,2,0
692,chr2,91776135,0.0999483557711501,0.528011725555133,1,0
693,chr2,91776136,0.086966432495935,0.740946606312156,2,0
694,chr2,91776137,0.0764966026936579,0.675579692704274,2,0
695,chr2,91776138,0.0814182536403013,0.755904299135024,2,0
696,chr2,91776139,0.0846436181284861,0.741651740497824,2,0
697,chr2,91776140,0.0809574160441059,0.761183437844397,2,0
698,chr2,91776141,0.0897974510481388,0.710911473392356,2,0
699,chr2,91776142,0.0851310870183903,0.695368550877783,2,0
700,chr2,91776143,0.14730964667622,0.247456356330953,1,0
701,chr2,91776144,0.149889075534237,0.475938631997474,1,0
702,chr2,91776145,0.137227812382874,0.267594640529311,1,0
703,chr2,91776146,0.146756741914369,0.584471545096209,2,0
704,chr2,91776147,0.146751143425781,0.384224428148728,1,0
705,chr2,91776148,0.141025304888735,0.425163032283071,1,0
706,chr2,91776149,0.149681888869738,0.286124205072826,1,0
707,chr2,91776150,0.141610485286825,0.481616880273778,1,0
708,chr2,91776151,0.14823453465594,0.401650313417594,1,0
709,chr2,91776152,0.148430403068091,0.419098308071787,1,0
710,chr2,91776153,0.143742980320835,0.442097342937735,1,0
711,chr2,91776154,0.142073159520362,0.531841425219507,1,0
712,chr2,91776155,0.139681129046383,0.26641098892727,1,0
713,chr2,91776156,0.146739627978239,0.437730927166103,1,0
714,chr2,91776157,0.136101795284823,0.355189711280732,1,0
715,chr2,91776158,0.147893671157464,0.475288462264967,1,0
716,chr2,91776159,0.145227123133286,0.300099022809143,1,0
717,chr2,91776160,0.150151709654626,0.422298661586958,1,0
718,chr2,91776161,0.153482350705461,0.385201140617715,1,0
719,chr2,91776162,0.149445351630258,0.409584972852958,1,0
720,chr2,91776163,0.151831446450354,0.294929528442327,1,0
721,chr2,91776164,0.142094062144672,0.435930719044993,1,0
722,chr2,91776165,0.14569287245804,0.544357609753979,1,0
723,chr2,91776166,0.139485371272701,0.503895388386971,1,0
724,chr2,91776167,0.145694105562711,0.501679882680937,1,0
725,chr2,91776168,0.143703790625416,0.492635030863294,1,0
726,chr2,91776169,0.148189323587724,0.437766580185465,1,0
727,chr2,91776170,0.140151629958475,0.421686453381062,1,0
728,chr2,91776171,0.132235779140921,0.5987390697563,2,0
729,chr2,91776172,0.145274390641022,0.412119643044272,1,0
730,chr2,91776173,0.151230949509786,0.57038863956504,2,0
731,chr2,91776174,0.14810605485376,0.436756351518075,1,0
732,chr2,91776175,0.139149083145258,0.437459202598741,1,0
733,chr2,91776176,0.145053980827578,0.554496721103101,1,0
734,chr2,91776177,0.152269056228486,0.432466017438293,1,0
735,chr2,91776178,0.146094062581129,0.325019997300768,1,0
736,chr2,91776179,0.152549919423612,0.474756577599116,1,0
737,chr2,91776180,0.144344057538055,0.552166981384431,1,0
738,chr2,91776181,0.150585166922878,0.355178876755357,1,0
739,chr2,91776182,0.153375251308907,0.384112056857234,1,0
740,chr2,91776183,0.147345028576995,0.444991414428501,1,0
741,chr2,91776184,0.142307180901518,0.330839673168159,1,0
742,chr2,91776185,0.140588022973202,0.544092910316094,1,0
743,chr2,91776186,0.147935578878187,0.436119282838351,1,0
744,chr2,91776187,0.147832202216876,0.362166969125741,1,0
745,chr2,91776188,0.144689841612931,0.448146829857259,1,0
746,chr2,91776189,0.145738608950256,0.329436496718755,1,0
747,chr2,91776190,0.144518565969202,0.373716808253521,1,0
748,chr2,91776191,0.149716916223269,0.235745539871174,1,0
749,chr2,91776192,0.145352800159108,0.444436142492703,1,0
750,chr2,91776193,0.148965236650356,0.502200574888743,1,0
751,chr2,91776194,0.147866887826873,0.540518342594671,1,0
752,chr2,91776195,0.143432630049335,0.346184438011842,1,0
753,chr2,91776196,0.147720552486214,0.293501176229969,1,0
754,chr2,91776197,0.153124819480907,0.60089672721256,2,0
755,chr2,91776198,0.146666465995859,0.539379840708875,1,0
756,chr2,91776199,0.144330533493507,0.421363449135204,1,0
757,chr2,91776200,0.140264817825544,0.367104480591293,1,0
758,chr2,91776201,0.1426560572864,0.425483222612285,1,0
759,chr2,91776202,0.14382281834672,0.537341440745488,1,0
760,chr2,91776203,0.138818942532154,0.440413024079019,1,0
761,chr2,91776204,0.138552493227212,0.4226331249864,1,0
762,chr2,91776205,0.143132511607125,0.57075716547399,2,0
763,chr2,91776206,0.147314032811517,0.589137836099552,2,0
764,chr2,91776207,0.149006166642927,0.427486741665157,1,0
765,chr2,91776208,0.144122337610376,0.468580320739433,1,0
766,chr2,91776209,0.149743901137031,0.428159532884197,1,0
767,chr2,91776210,0.143770220277852,0.45237991857377,1,0
768,chr2,91776211,0.14637546944267,0.637765017014879,2,0
769,chr2,91776212,0.151187738504976,0.253790707034787,1,0
770,chr2,91776213,0.134529394278007,0.275196223367338,1,0
771,chr2,91776214,0.137979545473195,0.289609403360442,1,0
772,chr2,91776215,0.148306754204711,0.393668373959049,1,0
773,chr2,91776216,0.144410048436104,0.408870987710725,1,0
774,chr2,91776217,0.154867469599696,0.277145288408037,1,0
775,chr2,91776218,0.145770353519832,0.419780982678774,1,0
776,chr2,91776219,0.139763131843324,0.567404152531806,2,0
777,chr2,91776220,0.143853033294008,0.452458282513012,1,0
778,chr2,91776221,0.133519494763763,0.423180124346939,1,0
779,chr2,91776222,0.147031084997341,0.436047733213047,1,0
780,chr2,91776223,0.146154432467375,0.396706009064709,1,0
781,chr2,91776224,0.142692032049197,0.306873987239902,1,0
782,chr2,91776225,0.149711291884265,0.310609297359655,1,0
783,chr2,91776226,0.148592551197663,0.442263271576236,1,0
784,chr2,91776227,0.139443784138019,0.459987276753385,1,0
785,chr2,91776228,0.147507859711742,0.326380636941291,1,0
786,chr2,91776229,0.154047873620746,0.351992794658706,1,0
787,chr2,91776230,0.153037151446777,0.534419488165497,1,0
788,chr2,91776231,0.14388104768138,0.355786987269502,1,0
789,chr2,91776232,0.146939070962794,0.472658816878071,1,0
790,chr2,91776233,0.142030476002226,0.418458514642806,1,0
791,chr2,91776234,0.139889252207528,0.40613277441634,1,0
792,chr2,91776235,0.146907183410204,0.319590064445737,1,0
793,chr2,91776236,0.13862380705963,0.630792787100478,2,0
794,chr2,91776237,0.14169002351183,0.681637634843482,2,0
795,chr2,91776238,0.155851995742093,0.317948230974906,1,0
796,chr2,91776239,0.154695209750402,0.472939454827225,1,0
797,chr2,91776240,0.148951325938771,0.314330146145822,1,0
798,chr2,91776241,0.146778990281807,0.501683841709586,1,0
799,chr2,91776242,0.142699314171536,0.378982906633997,1,0
800,chr2,91776243,0.21839824244169,1.44369814409697,5,1
801,chr2,91776244,0.22245336363492,1.74724417616803,6,1
802,chr2,91776245,0.225898766194869,1.52395640271755,5,1
803,chr2,91776246,0.216671045750171,1.75919985079668,6,1
804,chr2,91776247,0.222172301984889,1.79095240704182,6,1
805,chr2,91776248,0.220492808148894,1.42174948283563,4,1
806,chr2,91776249,0.231100474528556,1.71783497767255,5,1
807,chr2,91776250,0.221346255078896,1.43795811132328,4,1
808,chr2,91776251,0.213986046343446,1.55385940082275,5,1
809,chr2,91776252,0.22223366137819,1.60907356473969,5,1
810,chr2,91776253,0.22701645898353,1.59899313732025,5,1
811,chr2,91776254,0.22801818493225,1.51550132339633,5,1
812,chr2,91776255,0.222349324702969,1.46152442927196,5,1
813,chr2,91776256,0.217699802182866,1.60495796462989,5,1
814,chr2,91776257,0.22791615066723,1.65584570435094,5,1
815,chr2,91776258,0.224645848654026,1.74486757979505,6,1
816,chr2,91776259,0.224175462417078,1.57798090401522,5,1
817,chr2,91776260,0.217242104545729,1.47842017012431,5,1
818,chr2,91776261,0.231866624898288,1.6698376617878,5,1
819,chr2,91776262,0.229555484717667,1.46572219011184,5,1
820,chr2,91776263,0.215062330511289,1.63307145741755,5,1
821,chr2,91776264,0.22560445266816,1.64417224616565,5,1
822,chr2,91776265,0.226890861566973,1.6021877913241,5,1
823,chr2,91776266,0.228050625864372,1.4858129333569,5,1
824,chr2,91776267,0.227790433640354,1.64291901665246,5,1
825,chr2,91776268,0.219828432420354,1.5015910856625,5,1
826,chr2,91776269,0.225984535539588,1.6813126779646,5,1
827,chr2,91776270,0.224576649531649,1.50966628737368,5,1
828,chr2,91776271,0.212202015112545,1.69485905701206,5,1
829,chr2,91776272,0.219760448044135,1.57315374294051,5,1
830,chr2,91776273,0.222099539910029,1.25989136600131,4,1
831,chr2,91776274,0.229419152126403,1.67980307274895,5,1
832,chr2,91776275,0.229901836522324,1.5528871164669,5,1
833,chr2,91776276,0.227972971783848,1.50795093535551,5,1
834,chr2,91776277,0.223541746217841,1.77176960873148,6,1
835,chr2,91776278,0.225308158352956,1.66262471684654,5,1
836,chr2,91776279,0.223873986291992,1.48322885665743,5,1
837,chr2,91776280,0.228293943900462,1.40939319170945,4,1
838,chr2,91776281,0.218877430856327,1.48329351859684,5,1
839,chr2,91776282,0.219992758584062,1.71192509009196,5,1
840,chr2,91776283,0.228310486566418,1.75112436957433,6,1
841,chr2,91776284,0.214350355716309,1.67070077551842,5,1
842,chr2,91776285,0.22558218685893,1.58257142540458,5,1
843,chr2,91776286,0.220295385015432,1.40062840527629,4,1
844,chr2,91776287,0.218351779352388,1.57904701553436,5,1
845,chr2,91776288,0.221551863838035,1.6255227612755,5,1
846,chr2,91776289,0.223338485549969,1.53280722804715,5,1
847,chr2,91776290,0.226567202762538,1.61258726806555,5,1
848,chr2,91776291,0.235329042847453,1.59114341398504,5,1
849,chr2,91776292,0.214427334105661,1.46802166833665,5,1
850,chr2,91776293,0.218914958589213,1.58004847915133,5,1
851,chr2,91776294,0.2206925490648,1.73310029778014,5,1
852,chr2,91776295,0.216046170964414,1.58279965770262,5,1
853,chr2,91776296,0.229475674348685,1.52014363083614,5,1
854,chr2,91776297,0.226884720842304,1.55865027203053,5,1
855,chr2,91776298,0.217815780060165,1.62874895514749,5,1
856,chr2,91776299,0.224184694344178,1.6447622127602,5,1
857,chr2,91776300,0.217570136128517,1.4553084467894,5,1
858,chr2,91776301,0.224169294306995,1.61471165992299,5,1
859,chr2,91776302,0.22492250485362,1.61648594807035,5,1
860,chr2,91776303,0.229125209706041,1.50358361495985,5,1
861,chr2,91776304,0.226993028482321,1.56177893268277,5,1
862,chr2,91776305,0.221837840163197,1.66646510071675,5,1
863,chr2,91776306,0.227045607397945,1.53458174116537,5,1
864,chr2,91776307,0.214225036080845,1.48043734524443,5,1
865,chr2,91776308,0.229305213152297,1.64035128554121,5,1
866,chr2,91776309,0.211270490526748,1.67212686747843,5,1
867,chr2,91776310,0.229170427701229,1.49924891279135,5,1
868,chr2,91776311,0.232662129934335,1.68777695976951,5,1
869,chr2,91776312,0.221508713023497,1.56091672384522,5,1
870,chr2,91776313,0.224303847918863,1.70982871752641,5,1
871,chr2,91776314,0.228000706342221,1.69897231611697,5,1
872,chr2,91776315,0.220535377799333,1.51596118642456,5,1
873,chr2,91776316,0.227983179534879,1.53335970565433,5,1
874,chr2,91776317,0.218070895891868,1.62166514945807,5,1
875,chr2,91776318,0.226650688678253,1.55609797851799,5,1
876,chr2,91776319,0.227983203096789,1.63751522569572,5,1
877,chr2,91776320,0.221121320764939,1.6047791422172,5,1
878,chr2,91776321,0.219271156946373,1.4301820709298,4,1
879,chr2,91776322,0.228106474003548,1.63814014819346,5,1
880,chr2,91776323,0.224854015521125,1.49372451265338,5,1
881,chr2,91776324,0.213948815106436,1.47655743055712,5,1
882,chr2,91776325,0.218109277586694,1.76567942038718,6,1
883,chr2,91776326,0.219251376000724,1.54942128411773,5,1
884,chr2,91776327,0.220380739341719,1.59503730755586,5,1
885,chr2,91776328,0.215263664562211,1.56531407421138,5,1
886,chr2,91776329,0.216014612091673,1.70154996663725,5,1
887,chr2,91776330,0.226805030938633,1.58846624554116,5,1
888,chr2,91776331,0.224042344781962,1.51877269576728,5,1
889,chr2,91776332,0.216224128350983,1.46971267131518,5,1
890,chr2,91776333,0.22582856407183,1.5090795720912,5,1
891,chr2,91776334,0.230239438459684,1.57573842854764,5,1
892,chr2,91776335,0.21736875401182,1.50167106696235,5,1
893,chr2,91776336,0.226997219830752,1.54347181919188,5,1
894,chr2,91776337,0.22021464767936,1.60244576113739,5,1
895,chr2,91776338,0.216546769825623,1.7642124093588,6,1
896,chr2,91776339,0.227663253215232,1.59113282650021,5,1
897,chr2,91776340,0.223835276571412,1.71721809106625,5,1
898,chr2,91776341,0.215053894408197,1.62693206357773,5,1
899,chr2,91776342,0.22566476623916,1.67837848584566,5,1
900,chr2,91776343,0.0814537840255988,0.888046670450594,3,0
901,chr2,91776344,0.0826739156872091,0.879893581216468,3,0
902,chr2,91776345,0.0950964278818215,0.792568823816556,2,0
903,chr2,91776346,0.0863480612098865,0.694713690267266,2,0
904,chr2,91776347,0.0892323690896425,0.790479985249723,2,0
905,chr2,91776348,0.0868552077225314,0.763697907075568,2,0
906,chr2,91776349,0.0874293840289549,0.731556478472535,2,0
907,chr2,91776350,0.0849867458784526,0.841482396733879,2,0
908,chr2,91776351,0.0799452692648685,0.695493904100069,2,0
909,chr2,91776352,0.0906045887320113,0.596665450412761,2,0
910,chr2,91776353,0.0765549455138083,0.703798537488153,2,0
911,chr2,91776354,0.0874088110331808,0.793062511274677,2,0
912,chr2,91776355,0.0828713855150184,0.620239773231872,2,0
913,chr2,91776356,0.0845110653577432,0.649175005945989,2,0
914,chr2,91776357,0.086383120501318,0.75909969623096,2,0
915,chr2,91776358,0.0766818825985508,0.612985211224102,2,0
916,chr2,91776359,0.0862356513928996,0.816460256077999,2,0
917,chr2,91776360,0.0914344607065958,0.755364047946745,2,0
918,chr2,91776361,0.083958356279224,0.734811360708866,2,0
919,chr2,91776362,0.0874741301968798,0.736632465342286,2,0
920,chr2,91776363,0.0944473011417862,0.676515376329098,2,0
921,chr2,91776364,0.0769569108720575,0.85728255831055,3,0
922,chr2,91776365,0.0799764319704658,0.690297612280129,2,0
923,chr2,91776366,0.0811325813495649,0.530926909380794,1,0
924,chr2,91776367,0.0763422400304749,0.827384510981307,2,0
925,chr2,91776368,0.0932159622456658,0.761414399987957,2,0
926,chr2,91776369,0.0855087450346451,0.838291361179709,2,0
927,chr2,91776370,0.089779785968733,0.837523184091089,2,0
928,chr2,91776371,0.0894541198395115,0.81082848588788,2,0
929,chr2,91776372,0.0802123193580172,0.591670498736224,2,0
930,chr2,91776373,0.0758158450936743,0.656207759976041,2,0
931,chr2,91776374,0.0781186473692316,0.767977724228842,2,0
932,chr2,91776375,0.0824005482087969,0.72392557956258,2,0
933,chr2,91776376,0.0865697105039595,0.563427971874219,2,0
934,chr2,91776377,0.0885034405728528,0.712586409161343,2,0
935,chr2,91776378,0.0859493896439761,0.702912623678358,2,0
936,chr2,91776379,0.0853097253995193,0.484940262643822,1,0
937,chr2,91776380,0.0790705899123071,0.76652754548449,2,0
938,chr2,91776381,0.0922423068824776,0.802301878167231,2,0
939,chr2,91776382,0.0917169376641175,0.704448922676549,2,0
940,chr2,91776383,0.0819927741316472,0.754841193117651,2,0
941,chr2,91776384,0.0853483764107517,0.747173704148342,2,0
942,chr2,91776385,0.0788821912076919,0.629608016661124,2,0
943,chr2,91776386,0.0880887177175921,0.790103399140383,2,0
944,chr2,91776387,0.084050595470781,0.669365443068808,2,0
945,chr2,91776388,0.0813066734841584,0.609146722303769,2,0
946,chr2,91776389,0.0826381793461865,0.708537515566309,2,0
947,chr2,91776390,0.0880731947541154,0.855340444647079,2,0
948,chr2,91776391,0.0880318576669208,0.731844590970657,2,0
949,chr2,91776392,0.0830789622106574,0.653679442353928,2,0
950,chr2,91776393,0.079200319367417,0.720969621718646,2,0
951,chr2,91776394,0.0837000972518235,0.577709622067444,2,0
952,chr2,91776395,0.083283781356553,0.846388394178789,2,0
953,chr2,91776396,0.0868032031852221,0.762904585286473,2,0
954,chr2,91776397,0.0830914782778874,0.725792657463512,2,0
955,chr2,91776398,0.0849605217446441,0.786704559617029,2,0
956,chr2,91776399,0.0842059641610431,0.816687758679195,2,0
957,chr2,91776400,0.0836975290631718,0.981155327305037,3,0
958,chr2,91776401,0.0882300073082544,0.592045459705478,2,0
959,chr2,91776402,0.0843000412509135,0.617754086402811,2,0
960,chr2,91776403,0.0827156102113538,0.644694266616225,2,0
961,chr2,91776404,0.0848829335635189,0.648367268187107,2,0
962,chr2,91776405,0.0855799653373701,0.750643244921304,2,0
963,chr2,91776406,0.0942936279718341,0.709397914558077,2,0
964,chr2,91776407,0.0911833251596147,0.5993739682856,2,0
